fraction,min_risk,max_stop,confirm_window,train_n,train_expectancy,train_winrate,train_dd,train_sharpe,val_n,val_expectancy,val_winrate,val_dd,val_sharpe,test_n,test_expectancy,test_winrate,test_dd,test_sharpe
0.7,0.3,1.5,10,316,0.021021357251863944,0.7943037974683544,8.694624387747673,0.03493118533258629,98,0.016770745397264024,0.7244897959183674,8.23604792191575,0.02259280952015179,104,0.1510980184324864,0.8846153846153846,3.797138610990223,0.28406191528089075
0.7,0.3,1.5,20,401,0.061714734647254424,0.7905236907730673,8.092926974056454,0.09437720942581854,123,0.06563353529326586,0.7398373983739838,6.492125517870699,0.08386847898616842,146,0.12643473626448987,0.815068493150685,4.210487624780779,0.1896307436891017
0.7,0.3,1.5,30,497,0.05933492949443511,0.7766599597585513,6.907918361587505,0.0887934066864648,143,0.12170934031903141,0.7622377622377622,5.469503568013089,0.15773679583933187,164,0.20087039092928818,0.8292682926829268,7.063419527643752,0.2518600454546305
0.7,0.3,2.0,10,295,0.01037336596009985,0.7966101694915254,10.157703376424774,0.017470440011525125,91,0.06629523238378196,0.7802197802197802,5.569667843777293,0.09544351966889011,105,0.14663308513513804,0.8952380952380953,2.7998934319268507,0.29046740131139215
0.7,0.3,2.0,20,375,0.06265154774120958,0.8,9.49040173037703,0.09730077738681814,117,0.08425786423385398,0.7863247863247863,5.1649191027819,0.12306557223634229,143,0.10883875698280747,0.8181818181818182,5.15535468524612,0.16692369546922836
0.7,0.3,2.0,30,463,0.05813060240549907,0.7840172786177105,6.7960478988392605,0.08818529857757025,136,0.1356100189980187,0.7941176470588235,3.799806598316124,0.19341176546717298,159,0.19396974172981005,0.8427672955974843,6.216915671602468,0.2480276049706015
0.7,0.3,2.5,10,280,0.029954809569536906,0.8178571428571428,7.2172467273023155,0.05202691351020551,89,0.07334531517888837,0.797752808988764,4.837832583702349,0.10827661030332285,104,0.15095892848536455,0.9038461538461539,2.801546324488826,0.3059161762879223
0.7,0.3,2.5,20,356,0.06490306857972768,0.8061797752808989,6.623250409672927,0.10156891130281605,110,0.09743665189711831,0.8090909090909091,4.374469635239249,0.1472591364318084,142,0.0844983764370641,0.8169014084507042,5.163452371621439,0.1366365573280419
0.7,0.3,2.5,30,437,0.06313989102681784,0.7917620137299771,7.080566190115306,0.09656000671036337,131,0.13818576015888442,0.8015267175572519,3.7338189883065454,0.19852086526965715,151,0.1741878686817938,0.8410596026490066,6.225013357977787,0.22595153755772562
0.7,0.5,1.5,10,309,0.005901742718766356,0.7961165048543689,12.818251510769436,0.010405212183372377,97,0.01013951596837245,0.7216494845360825,8.896047921915496,0.013642368737865122,100,0.15411630932481968,0.89,3.797138610990223,0.2929396543587615
0.7,0.5,1.5,20,383,0.025982150564739615,0.7859007832898173,7.468455141225396,0.043176204549725886,119,0.06167052572487871,0.7478991596638656,7.25226526033414,0.08342341709399254,131,0.12133095437847144,0.8320610687022901,3.5748858447488816,0.19731491572647117
